transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,merchant,counterparty_name,description,channel,transactions_count,avg_amount_customer,high_amount_flag
22973,636,2025-12-29 12:28:26.224208,3935.8,USD,Ukraine,withdrawal,Mitchell-Young,Kelly Terry,Early skill different.,mobile,24,5811.947083333333,0
22974,953,2025-10-09 05:21:26.224208,376.29,USD,Russia,payment,Gardner-Robinson,Edward Meyers,Sign find mention consider perhaps even. Ð¾Ð±Ð¼ÐµÐ½,mobile,24,3690.9950000000003,0
22975,101,2025-12-28 09:46:26.224208,938.6,USD,Kazakhstan,payment,"Mitchell, Dominguez and Brown",Angela Christensen,Move light agency.,online,24,6237.2825,0
22976,473,2025-11-02 23:42:26.224208,3703.72,USD,Belarus,payment,Dominguez-Cook,Jerome King,Total when rise bill director end.,mobile,45,5496.630666666667,0
22977,41,2025-10-06 07:34:26.224208,1737.89,USD,UK,withdrawal,Peterson-Sanchez,Luis Hopkins,Congress recent fear site become agreement wait. Ð¾Ð±Ð¼ÐµÐ½,online,28,2540.5717857142854,0
22978,262,2025-10-18 11:45:26.224208,2187.13,USD,Germany,withdrawal,"Todd, Smith and Morris",Allison Wells,Pm a down use talk.,online,32,2317.1731250000003,0
22979,115,2026-03-10 13:19:26.224208,1428.77,USD,Poland,payment,Lee-Patrick,Victor Mora,Fund important sing weight class offer.,mobile,35,2977.1105714285713,0
22980,825,2026-02-28 11:30:26.224208,748.77,USD,Kazakhstan,transfer,"Tucker, Gallagher and Ayala",Jesus Goodwin,Worry participant inside in choice.,online,33,3435.187575757576,0
22981,785,2026-03-18 02:30:26.224208,2174.25,USD,Lithuania,withdrawal,Tucker-Moore,Sandra Rodriguez,Easy everyone possible as upon.,mobile,31,2555.3387096774195,0
22982,43,2025-11-22 08:35:26.224208,8460.91,USD,UK,payment,"Brooks, Colon and Kent",Nicole Coffey,Above type goal opportunity huge turn.,online,24,2468.5679166666664,0
22983,210,2025-11-15 05:31:26.224208,1382.54,USD,Russia,transfer,"Skinner, Olson and Wells",Brandon Wright,Difficult anything office color.,online,30,3510.672666666667,0
22984,436,2026-01-17 02:16:26.224208,1622.28,USD,Czech Republic,withdrawal,Hampton Group,Erica Liu,Western language head.,online,30,2909.0696666666668,0
22985,362,2025-12-29 13:18:26.224208,306.96,USD,Lithuania,payment,Fields-Harrell,Scott Stafford,Coach eat impact charge beat somebody.,mobile,35,3592.742,0
22986,591,2025-09-25 03:52:26.224208,1160.15,USD,Poland,payment,Wright-Glenn,Sara Coleman,Which suffer data of million.,branch,31,2357.456129032258,0
22987,756,2026-01-22 02:38:26.224208,3681.18,USD,Russia,withdrawal,"Carr, Willis and White",Rachel Salazar,Student family rock your say respond.,online,32,3700.4775,0
22988,565,2025-11-10 23:39:26.224208,404.75,USD,UK,transfer,Pruitt LLC,Sean Reynolds,Move fill close group age option.,branch,44,3258.138863636364,0
22989,521,2026-02-11 13:20:26.224208,61.65,USD,Czech Republic,transfer,"Strong, Ballard and Kelly",Katherine Cunningham,Nearly same example water hope.,branch,31,1993.7625806451613,0
22990,791,2026-03-05 15:09:26.224208,4506.78,USD,Czech Republic,payment,Brewer Ltd,Patricia Perry,Member discuss carry.,branch,25,3007.1620000000003,0
22991,911,2025-11-10 04:06:26.224208,2422.36,USD,Belarus,withdrawal,Navarro-Norman,Elizabeth Jordan,Must business wall raise set through.,mobile,52,2519.5267307692307,0
22992,935,2026-03-20 05:27:26.224208,1754.53,USD,Germany,withdrawal,Smith-Gonzalez,Leah Santiago,Than provide animal exactly.,online,27,2168.794074074074,0
22993,904,2026-03-19 18:49:26.224208,988.12,USD,Kazakhstan,payment,Burton-Murray,John Allison,According car forward read myself while see.,online,32,3444.6009375,0
22994,188,2026-01-12 02:50:26.224208,259.68,USD,Germany,transfer,King and Sons,Crystal Jefferson,By hot project everybody agency.,mobile,31,6962.75,0
22995,580,2025-10-22 21:38:26.224208,393.32,USD,Poland,withdrawal,Reynolds-Wilson,Rodney Guzman,Debate say light.,online,26,1746.5315384615385,0
22996,383,2026-01-29 12:28:26.224208,1682.89,USD,Germany,withdrawal,Smith-Rogers,Daniel Zimmerman,Growth PM bag common.,mobile,26,2500.5950000000003,0
22997,147,2026-03-20 10:19:26.224208,301.39,USD,Poland,withdrawal,Cook-Mclaughlin,Jennifer Cummings,Analysis understand team say world my. loan return,branch,37,2238.8356756756757,0
22998,225,2025-11-02 08:59:26.224208,427.12,USD,Kazakhstan,payment,"Espinoza, Blanchard and Alvarez",Lisa Kirby,Record city part.,online,32,4665.939375,0
23000,881,2026-02-13 05:36:26.224208,2208.62,USD,Turkey,payment,Stephenson-Smith,Regina Robinson,Major far parent often case trouble.,branch,31,2538.4032258064517,0
23001,325,2025-11-17 10:18:26.224208,1291.85,USD,Kazakhstan,transfer,Bright-Davis,Priscilla Boyd,Shake senior establish that.,online,33,2144.5748484848486,0
23002,708,2025-11-02 09:06:26.224208,712.74,USD,Belarus,payment,Sparks Ltd,Jonathon Hunter,Most human moment.,branch,36,2284.378333333333,0
23003,305,2026-01-19 17:19:26.224208,2370.55,USD,Germany,transfer,"Goodwin, Sims and Elliott",Dr. Bernard Brown,Whether key almost herself.,mobile,30,6350.037333333333,0
23004,399,2026-02-09 16:30:26.224208,3988.7,USD,Germany,transfer,Pena-Mccoy,Rhonda Ross,Majority shoulder market campaign subject five.,mobile,20,2082.5735,0
23005,955,2025-10-03 06:56:26.224208,3802.75,USD,Poland,withdrawal,Hensley Ltd,Jessica Horn,These charge body.,branch,31,2840.1580645161293,0
23006,584,2026-01-08 16:52:26.224208,451.19,USD,UK,payment,"Wolfe, Dennis and Adams",Richard Jones,Then social rule.,branch,40,3408.1987500000005,0
23007,189,2026-03-15 05:22:26.224208,19477.38,USD,Kazakhstan,transfer,Stephenson and Sons,Ashley Richardson,Data pick nature employee politics.,online,26,3167.5465384615386,1
23008,493,2026-02-20 22:08:26.224208,14062.6,USD,Turkey,payment,"Downs, Shelton and Brown",Michael Haynes,We world study return chair leader.,branch,31,3033.542258064516,1
23009,365,2026-02-28 00:01:26.224208,794.74,USD,Kazakhstan,withdrawal,Shaffer-Elliott,Arthur Lewis,Mother while hand write single.,branch,30,6076.316999999999,0
23010,811,2025-10-11 13:48:26.224208,3692.93,USD,Poland,payment,"Stone, Alvarado and Cross",Shannon Schwartz,Particular stuff usually.,branch,35,2242.363428571429,0
23011,520,2026-03-19 13:37:26.224208,203.32,USD,Belarus,payment,Peters Ltd,Michael Gomez,Begin still available develop.,branch,38,3691.3081578947367,0
23012,742,2026-01-19 07:45:26.224208,1591.53,USD,Turkey,payment,Wolfe-Monroe,Dr. Lisa Payne,Try call remember.,mobile,28,2683.8185714285714,0
23013,555,2026-02-02 03:51:26.224208,490.26,USD,USA,transfer,"Andersen, Hopkins and Tucker",Jamie Hamilton,Compare strong lay.,online,27,2129.276296296296,0
23014,633,2025-12-23 03:56:26.224208,434.77,USD,USA,withdrawal,Sullivan-Reeves,Patrick Holloway,All artist tonight find fine account.,mobile,35,2487.3034285714284,0
23015,824,2026-01-13 17:54:26.224208,253.22,USD,Poland,transfer,Cline-Evans,Angela Horn,Detail around machine grow.,online,32,3140.5009375,0
23016,436,2026-01-03 17:09:26.224208,388.94,USD,USA,withdrawal,Avery-Boyle,Charles Sloan,Pressure loss pay paper.,mobile,30,2909.0696666666668,0
23017,999,2026-02-20 20:04:26.224208,346.42,USD,Lithuania,payment,Howe Ltd,Rose Bush,Film seem administration thus management very.,online,27,3362.5396296296294,0
23018,71,2025-10-26 11:48:26.224208,568.05,USD,USA,transfer,"Rollins, Ingram and Robbins",Travis Martinez,Already practice win heavy keep however.,branch,30,2978.3486666666668,0
23019,334,2026-01-30 18:24:26.224208,3777.08,USD,UK,transfer,Marshall-Gross,Charles Jones,All century imagine.,branch,38,1822.5494736842106,0
23020,149,2025-11-28 23:22:26.224208,1272.32,USD,UAE,transfer,Johnson-Ware,Patricia Bennett,Whose along hope town off.,online,37,3086.8924324324325,0
23021,397,2025-12-18 16:24:26.224208,328.67,USD,Czech Republic,payment,Walsh-Torres,Ryan Williams,Cold dark goal.,branch,30,3045.858333333333,0
23022,196,2025-10-24 09:04:26.224208,465.78,USD,Germany,payment,Powell Inc,Jennifer Wyatt,Buy one college me understand buy.,mobile,21,2064.7685714285712,0
23023,879,2025-10-29 11:33:26.224208,1458.93,USD,Belarus,payment,Mathis-Green,Danielle Peterson,During while stuff.,mobile,31,6805.435161290322,0
23024,608,2026-02-10 07:41:26.224208,15.99,USD,Lithuania,payment,Reed-Baker,Todd Roman,Pick it line treat garden option.,online,34,2554.8685294117645,0
23025,451,2026-03-01 12:54:26.224208,3102.26,USD,Czech Republic,transfer,Ray-Walker,Samantha Moore,Call long game case.,online,27,4593.442962962963,0
23026,811,2026-01-21 13:40:26.224208,4779.81,USD,Belarus,transfer,"Cooley, Jones and Baldwin",Kristi Reyes,Water watch central among.,branch,35,2242.363428571429,0
23027,75,2026-02-28 02:58:26.224208,4978.75,USD,UK,withdrawal,Bradley-Lam,Aaron Gutierrez,Set market top summer include choose.,branch,46,3598.100217391305,0
23028,318,2026-03-06 06:33:26.224208,3602.65,USD,Russia,transfer,Brown LLC,Elizabeth Green,Really improve effort a.,mobile,31,1810.1290322580646,0
23029,141,2025-10-17 13:35:26.224208,2152.2,USD,UK,transfer,Barnes and Sons,Kyle Wood,Opportunity billion have pick item couple.,mobile,25,4932.6939999999995,0
23030,704,2025-12-29 12:00:26.224208,178.8,USD,Belarus,transfer,Thompson and Sons,April Moon,Red most record pick stand effect. crypto,online,38,1858.4123684210526,0
23031,803,2025-12-29 02:44:26.224208,2137.9,USD,UAE,withdrawal,"Tucker, Brown and Walker",Kimberly Thompson,Program see occur.,online,39,2709.9297435897433,0
23032,664,2025-11-03 01:07:26.224208,1549.44,USD,UK,payment,Moore-Griffith,Steven Wilson,Movie staff back.,branch,29,1800.0955172413794,0
23033,2,2026-03-07 11:50:26.224208,1018.08,USD,Czech Republic,withdrawal,"Garcia, Hunter and Martin",Casey Thomas,Likely prove should.,branch,42,6846.7985714285705,0
23034,372,2025-12-31 09:38:26.224208,2903.36,USD,Russia,payment,Savage-Garrison,Cassandra Morales,Model course agency site her beat.,mobile,36,3067.6347222222225,0
23035,366,2026-03-05 02:54:26.224208,1117.88,USD,UAE,withdrawal,Palmer-Dixon,Laura Cole,Nature source memory nor.,mobile,23,2360.426086956522,0
23036,223,2026-01-27 19:42:26.224208,968.19,USD,Poland,withdrawal,"Roberts, Mendoza and Turner",Scott Mcguire,Begin similar conference create next thing. Ð¿ÐµÑÐµÐ²Ð¾Ð´,branch,37,4861.3094594594595,0
23037,995,2026-02-18 15:04:26.224208,6696.72,USD,UK,payment,Powell and Sons,Thomas Gonzalez,Finally our which begin goal Democrat.,branch,30,8445.594666666666,0
23038,213,2026-01-19 04:53:26.224208,511.51,USD,USA,withdrawal,Bradley PLC,Arthur Carr,Research including last.,mobile,28,4087.495,0
23039,928,2026-01-09 14:14:26.224208,1687.56,USD,Poland,withdrawal,Graham Ltd,Thomas Carter,Agree issue message information technology specific.,mobile,28,1382.8253571428572,0
23040,668,2025-11-12 07:12:26.224208,699.77,USD,Belarus,payment,Martin PLC,Heather Moore,Whole term meet president game space.,mobile,47,3073.6170212765956,0
23041,470,2026-02-18 02:58:26.224208,2192.6,USD,USA,transfer,Taylor Group,Ryan Martin,Citizen work large.,online,29,2233.8858620689657,0
23042,592,2025-11-26 14:32:26.224208,2140.46,USD,Czech Republic,withdrawal,Todd-Gilbert,Daniel Jones,Policy consumer know model. Ð¾Ð±Ð½Ð°Ð»,online,35,2347.4922857142856,0
23043,680,2025-10-06 08:22:26.224208,185.43,USD,Turkey,transfer,"Booth, White and Perez",Jacob Stewart,Event home political just rest control.,online,30,4238.5019999999995,0
23044,440,2026-01-13 19:46:26.224208,1046.79,USD,Czech Republic,withdrawal,"Keller, Burke and Parrish",Sarah Ortiz,They successful number set.,mobile,26,6304.879230769231,0
23045,594,2025-10-08 22:20:26.224208,1993.61,USD,USA,payment,"Kim, Mullins and Lee",Nathan Watson,Once might spring continue order discover.,mobile,32,2295.6028125000003,0
23046,482,2025-11-17 00:21:26.224208,276.21,USD,Belarus,transfer,Rivas Inc,Sara Shah,Size moment similar dog one nearly.,mobile,35,2701.9254285714287,0
23047,592,2026-02-23 17:38:26.224208,4414.07,USD,Germany,transfer,Henderson Ltd,Cynthia Snyder,Politics standard system build.,online,35,2347.4922857142856,0
23048,29,2025-11-26 02:20:26.224208,2825.54,USD,USA,withdrawal,Holt Ltd,Megan Perry,Part point husband choose policy.,online,39,3778.158974358975,0
23049,957,2026-02-15 10:37:26.224208,698.68,USD,Germany,payment,Wright Inc,Catherine Ortega,Board most this born throughout culture whatever.,branch,30,1926.4256666666668,0
23050,935,2026-02-10 14:25:26.224208,972.42,USD,UK,transfer,Baker PLC,Brenda Stevens,Church sell above still stage on.,mobile,27,2168.794074074074,0
23051,256,2026-02-12 07:41:26.224208,446.05,USD,Kazakhstan,payment,Smith Inc,Felicia Clark,Either past try require west even.,mobile,30,2567.760333333333,0
23052,293,2025-12-16 14:35:26.224208,7107.5,USD,Kazakhstan,withdrawal,Gibson Ltd,Melanie Gray,Memory century direction.,branch,26,2745.274230769231,0
23053,653,2025-09-24 11:13:26.224208,6397.11,USD,Germany,payment,Harris-Armstrong,Dawn Tucker,Late maintain store push public talk. loan return,mobile,26,2358.6846153846154,0
23054,462,2025-10-22 18:40:26.224208,1560.04,USD,UAE,withdrawal,"Williams, Thompson and Dixon",Casey Mitchell,Of leader authority future.,branch,31,3015.182580645161,0
23055,148,2026-03-18 23:04:26.224208,433.2,USD,UK,withdrawal,Miller Group,Claudia Lee,Stage value pattern.,mobile,35,3603.7642857142855,0
23056,180,2026-02-02 15:08:26.224208,398.46,USD,USA,transfer,Jordan Ltd,Donald West,Together prevent station behavior region.,mobile,21,1786.215238095238,0
23057,637,2025-10-13 20:56:26.224208,5883.78,USD,Lithuania,payment,Henderson-Vargas,Nicole Brown,Prepare teacher accept.,mobile,28,3302.262142857143,0
23058,873,2026-03-12 14:23:26.224208,2317.47,USD,Poland,payment,"Stone, Scott and Hartman",Sean Stein,Why million Democrat.,online,30,4778.189333333333,0
23059,635,2026-01-03 16:09:26.224208,6040.8,USD,Lithuania,payment,Waller-Smith,Tyrone Thompson,Enough never control heavy we hit.,branch,31,2356.002903225806,0
23060,618,2026-01-23 14:20:26.224208,866.52,USD,USA,transfer,"Kim, Ross and Marshall",Brittany Kennedy,Radio support throughout down rate.,mobile,42,4987.91,0
23061,214,2025-10-11 00:42:26.224208,459.92,USD,Poland,transfer,Martinez LLC,Daniel Valdez,Operation treat detail carry the believe.,branch,40,2111.28575,0
23062,375,2026-03-09 11:12:26.224208,3125.56,USD,Poland,payment,Cunningham-Kent,Scott Johnson,Behavior major some.,mobile,32,2228.360625,0
23063,556,2025-12-22 00:30:26.224208,1046.99,USD,Germany,transfer,Owens-Blankenship,Susan Clark MD,Once sing sometimes economy step life.,online,15,1459.3586666666667,0
23065,60,2025-11-02 16:48:26.224208,424.65,USD,Kazakhstan,transfer,Petty-Cowan,Katrina Williams,Site simply light.,online,35,3678.8588571428572,0
23066,263,2025-11-07 20:38:26.224208,34432.44,USD,USA,transfer,Harrison LLC,Marcus Coleman,Even person top floor building evidence.,branch,25,2876.8180000000007,1
23067,227,2025-11-02 06:47:26.224208,1658.35,USD,USA,transfer,Middleton-Monroe,Zoe Armstrong,Audience crime yet smile read must.,branch,41,3905.635365853658,0
23068,755,2026-03-13 22:59:26.224208,4253.46,USD,Russia,payment,"Hernandez, Steele and Bryant",Martin Harding,Partner guess would.,mobile,30,2102.2856666666667,0
23069,251,2026-01-07 19:59:26.224208,446.12,USD,Germany,withdrawal,Thornton-Ward,Patrick Goodwin,Common environment since himself sit.,mobile,25,1905.9408,0
23070,581,2026-02-07 09:28:26.224208,868.01,USD,UK,withdrawal,Wright-Pruitt,Ryan Jordan,Rise project lead like old human find.,mobile,27,3190.109259259259,0
23071,552,2025-10-06 13:27:26.224208,390.04,USD,UK,transfer,Good-Lutz,Natalie Ortiz,Score move us change range.,online,37,2072.1962162162163,0
23072,420,2025-10-31 00:54:26.224208,1886.27,USD,Lithuania,transfer,"Smith, Bruce and Little",Patrick Glass,Grow star federal. loan return,online,35,2811.242571428571,0
23073,221,2026-01-20 21:01:26.224208,1068.03,USD,Turkey,transfer,Sanders LLC,Kenneth Williams,Bar education adult.,mobile,30,1807.4526666666666,0
23074,911,2026-01-14 01:07:26.224208,217.28,USD,Kazakhstan,payment,"Rogers, Porter and Gray",Lindsay Bennett,Through cold ahead.,mobile,52,2519.5267307692307,0
23075,660,2026-03-11 01:24:26.224208,807.09,USD,Belarus,payment,Montoya-Henderson,Andrea Smith,Remain do six.,online,26,2163.771153846154,0
23076,147,2026-03-03 10:31:26.224208,3341.05,USD,Kazakhstan,transfer,Woodard-Lloyd,James Warren Jr.,Ahead relationship speech fire set relate.,mobile,37,2238.8356756756757,0
23077,72,2025-10-12 21:05:26.224208,8860.9,USD,Poland,payment,Mitchell Ltd,Matthew Anderson,They south plant.,branch,43,3127.426511627907,0
23078,273,2026-02-10 22:28:26.224208,1648.61,USD,Poland,withdrawal,"Rosales, Taylor and Villarreal",Jacqueline Webb,Herself before commercial data miss serious.,branch,37,2305.322702702703,0
23079,387,2025-10-03 23:10:26.224208,2424.72,USD,Ukraine,payment,Thompson LLC,Karen Sampson,Move north past.,online,36,3088.179444444444,0
23080,982,2025-10-27 08:39:26.224208,1647.7,USD,Ukraine,payment,"Taylor, Patton and Sanchez",Diana Klein,Explain maintain sister base far. ÐºÑÐ¸Ð¿ÑÐ°,mobile,32,3767.2909375,0
23081,351,2026-01-29 14:40:26.224208,347.24,USD,Germany,transfer,"Mahoney, Snyder and Campbell",Samuel Williams,Democrat prevent let yard learn.,mobile,38,2703.075263157895,0
23082,51,2026-01-16 01:42:26.224208,638.38,USD,Lithuania,transfer,"Shelton, Hernandez and Williams",Robert Smith,Create performance stay success man.,mobile,27,2341.2714814814817,0
23083,379,2025-11-23 19:42:26.224208,553.33,USD,Czech Republic,withdrawal,"Kennedy, Phillips and Richardson",Mrs. Erin Gomez,Her yes nothing.,online,27,1837.4692592592592,0
23084,368,2025-12-12 06:39:26.224208,2594.47,USD,Germany,withdrawal,Stevens-Terry,Alexander Thompson,Customer early start action spend.,branch,42,2318.102619047619,0
23086,304,2026-01-24 22:24:26.224208,1357.0,USD,USA,payment,Perkins Inc,Todd Gonzalez,Sea ground feeling mouth free sell.,mobile,27,2226.945185185185,0
23087,799,2025-10-07 10:20:26.224208,593.8,USD,Czech Republic,withdrawal,"Hernandez, Goodwin and Walsh",Robert Lawrence,Shoulder area remain herself learn seek.,online,27,4806.109629629629,0
23088,843,2025-12-15 08:04:26.224208,237.35,USD,Kazakhstan,transfer,"Foster, Booker and Greene",Shannon Floyd,Before beyond speech feel.,online,30,1555.1776666666667,0
23089,383,2025-12-06 07:34:26.224208,0.43,USD,Belarus,transfer,Ramos-Lopez,Anthony Heath,Financial beyond enough writer table.,mobile,26,2500.5950000000003,0
23090,333,2025-10-27 07:10:26.224208,4998.97,USD,Lithuania,withdrawal,Mann and Sons,Tammy Gutierrez,Whom agreement science skin writer build.,online,34,4585.962058823529,0
23091,621,2026-02-05 08:50:26.224208,19956.87,USD,Kazakhstan,payment,Webb Ltd,Tara Davis,Use project check far course check.,mobile,28,3783.7475,1
23092,560,2026-01-22 16:06:26.224208,307.23,USD,Ukraine,transfer,"Lyons, Foster and Brown",Andrew Myers,Sure pick process fly material move.,online,37,2180.5405405405404,0
23093,952,2026-01-22 23:31:26.224208,1208.75,USD,Germany,payment,"Wilkins, Brown and Kramer",Laura Fisher,High sense effort.,branch,30,2176.157,0
23094,633,2026-03-02 20:46:26.224208,492.54,USD,Turkey,transfer,"Guerrero, Hill and Ortiz",Brandon Smith,Understand try behavior light performance dream. exchange,online,35,2487.3034285714284,0
23095,633,2025-12-02 00:52:26.224208,1131.39,USD,USA,transfer,Johnson LLC,Stephanie Fisher,Mention create thank.,online,35,2487.3034285714284,0
23096,747,2026-02-11 22:55:26.224208,4187.54,USD,Poland,transfer,"Ferrell, Gardner and Owens",Tara Jones,He hope you weight local before. exchange,mobile,29,4780.6255172413785,0
23097,932,2025-12-02 13:06:26.224208,1984.68,USD,Poland,transfer,"Garcia, Smith and Beard",Leslie Farmer,Movie end talk issue reality fall.,branch,30,3492.1303333333335,0
23098,383,2025-09-27 04:45:26.224208,2061.24,USD,Kazakhstan,payment,Norris-Harris,Sean Leonard,Security democratic note senior research. Ð¾Ð±Ð¼ÐµÐ½,branch,26,2500.5950000000003,0
23099,826,2025-09-30 11:36:26.224208,983.06,USD,Kazakhstan,withdrawal,Cuevas LLC,Patricia Lewis,Century born east thought politics month.,mobile,30,5951.336333333334,0
23100,641,2026-02-25 14:50:26.224208,438.32,USD,UK,transfer,Phillips Group,Thomas Bailey DVM,Writer employee baby.,online,31,2496.389677419355,0
23101,132,2025-11-20 18:34:26.224208,586.52,USD,UK,withdrawal,Keller-Mcpherson,Belinda Mills,Wish my from herself miss however.,mobile,28,2657.0521428571424,0
23102,352,2026-02-05 01:00:26.224208,779.7,USD,Russia,payment,Johnson-Brooks,Susan Carter,People now support surface age.,online,40,1980.539,0
23103,13,2026-02-08 12:51:26.224208,6371.67,USD,Germany,payment,"Jimenez, Schwartz and Henderson",Teresa Carter,Side husband student.,branch,34,7021.7314705882345,0
23104,688,2026-01-06 00:58:26.224208,155.08,USD,Ukraine,transfer,"Thompson, Cline and Campbell",Kyle Wade,General current century.,mobile,31,2536.451612903226,0
23105,227,2026-01-14 18:55:26.224208,2668.76,USD,Kazakhstan,withdrawal,"Espinoza, Mcmillan and Hill",Christopher Johnson,Matter I responsibility task enjoy consumer.,online,41,3905.635365853658,0
23106,960,2026-01-20 07:43:26.224208,41.97,USD,Russia,transfer,Lloyd Ltd,Adrian Reese,Anything leader second.,online,37,1944.1324324324328,0
23107,636,2026-01-15 21:07:26.224208,3409.12,USD,USA,withdrawal,Williams-Wilson,Susan Williams,Easy value page who into.,mobile,24,5811.947083333333,0
23108,638,2026-01-25 05:16:26.224208,2401.64,USD,Russia,payment,Chase Ltd,Ruth Burch,Live look boy leader.,mobile,29,2096.1824137931035,0
23109,71,2025-09-30 02:38:26.224208,1501.06,USD,Germany,withdrawal,"Adams, Moody and Brown",Carolyn Jensen,Family tough since rock well much. crypto,branch,30,2978.3486666666668,0
23110,196,2026-03-13 21:13:26.224208,49.58,USD,Lithuania,payment,Ross PLC,Joshua Keller,Administration everyone chair man her.,branch,21,2064.7685714285712,0
23111,218,2025-11-02 04:31:26.224208,457.89,USD,Ukraine,payment,Mccoy Group,Sara Rodriguez,Sit would particularly friend wind.,branch,26,2584.3623076923077,0
23112,402,2026-03-17 14:51:26.224208,361.54,USD,Czech Republic,payment,Larson-Johnson,Joshua Wells,Nation realize clear all among. cash out,branch,37,2687.810540540541,0
23113,819,2026-02-17 21:43:26.224208,3481.75,USD,Lithuania,payment,Fuentes Group,Jeffrey Thomas,Do improve memory best perhaps wonder.,branch,31,2306.9003225806455,0
23114,233,2025-12-23 14:26:26.224208,1872.11,USD,Czech Republic,payment,"Boyle, Rogers and Beck",Zachary Garner,We show appear.,mobile,37,1755.1132432432432,0
23115,588,2026-01-29 11:14:26.224208,712.88,USD,USA,transfer,King-Mitchell,Amy Jones,Wonder smile either add.,online,26,2132.8876923076923,0
23116,433,2025-10-09 22:46:26.224208,10121.61,USD,Germany,withdrawal,Orr-Swanson,Wendy Harris,Best sense our something.,mobile,27,2696.127037037037,1
23117,382,2025-11-18 12:31:26.224208,26136.11,USD,Poland,transfer,"Hickman, Carter and Munoz",Lauren Hall,Organization bit foot cup spend ability.,mobile,38,3329.0789473684213,1
23118,131,2025-12-06 10:34:26.224208,2126.29,USD,Ukraine,withdrawal,Riley Inc,Laurie Ross,Foreign manage sell behavior. loan return,online,31,2163.284193548387,0
23119,397,2025-10-23 17:03:26.224208,1133.28,USD,Kazakhstan,withdrawal,Mcintosh and Sons,Denise Johnson,Something movement current election use.,mobile,30,3045.858333333333,0
23120,697,2025-12-13 13:33:26.224208,1974.94,USD,UAE,transfer,"Smith, Gilbert and Brown",Oscar Brown,Beautiful event contain car.,mobile,33,3324.7124242424243,0
23121,391,2025-10-11 11:56:26.224208,1124.47,USD,Czech Republic,withdrawal,Arias-Watson,Rebecca Holt,Head second make show.,online,31,1845.0045161290323,0
23122,603,2025-10-18 14:08:26.224208,562.3,USD,Czech Republic,transfer,Morales LLC,Carlos Dean,Spring hear sell total cost good.,online,30,1891.8293333333334,0
23123,576,2025-12-07 20:29:26.224208,2156.67,USD,Czech Republic,payment,"May, Nolan and Richardson",Matthew Bauer,Toward great piece measure.,branch,27,3301.2014814814816,0
23124,420,2025-11-30 03:34:26.224208,378.2,USD,Czech Republic,payment,Norman-Beasley,Jennifer Clark,Sport seven only laugh.,online,35,2811.242571428571,0
23125,609,2025-12-16 06:23:26.224208,1147.51,USD,UAE,transfer,Watkins-Bautista,Judy Bauer,Quickly box building worry.,online,33,3683.9333333333334,0
23126,194,2025-12-03 05:48:26.224208,2246.26,USD,Czech Republic,payment,"Parker, Vazquez and Bullock",Stephanie Cline,Life perhaps suddenly.,online,35,2354.0302857142856,0
23127,161,2025-11-06 08:44:26.224208,75.87,USD,Ukraine,payment,"Hammond, Braun and Stevens",Ronnie Luna,Lead simple central.,branch,27,1537.9192592592592,0
23128,968,2026-01-12 06:42:26.224208,559.86,USD,Russia,transfer,Morris PLC,David Perez,Enough leg ask.,mobile,36,3069.8180555555555,0
23129,916,2026-01-13 17:27:26.224208,511.45,USD,UAE,transfer,"Nelson, Turner and Bauer",Kelli Gregory,From training start art focus. exchange,branch,30,1785.0629999999999,0
23130,748,2026-02-24 19:49:26.224208,353.05,USD,USA,transfer,Murphy Ltd,Colleen Lewis,Interesting mission wind which.,branch,38,1517.1176315789473,0
23131,1,2026-01-10 19:55:26.224208,528.01,USD,Turkey,transfer,Taylor Inc,Caitlin Hines,Manager enjoy single decision.,online,25,1714.4928,0
23132,633,2026-01-31 23:28:26.224208,1335.82,USD,Kazakhstan,payment,Moreno-Marquez,Jennifer Waters,Set into feeling Mr study.,online,35,2487.3034285714284,0
23133,682,2026-02-03 21:33:26.224208,2395.9,USD,Poland,withdrawal,Baker and Sons,Cody Holt,Professional plant plan.,online,18,2306.2983333333336,0
23134,150,2026-02-09 11:15:26.224208,2411.24,USD,Germany,payment,Riley-Smith,Randy Curry,Store himself two.,branch,31,1278.654193548387,0
23135,630,2025-11-25 01:01:26.224208,643.16,USD,Kazakhstan,transfer,"Scott, James and Vega",Danielle Summers,Activity throw particular get.,mobile,29,2992.5479310344826,0
23136,127,2025-10-31 11:35:26.224208,142.96,USD,UK,transfer,Morton LLC,Jessica Richmond,Picture risk cover.,mobile,31,1460.165806451613,0
23137,217,2025-11-27 15:58:26.224208,1416.55,USD,Russia,transfer,"Mendez, Morrison and Lewis",Jessica Jackson,Pass pick travel social.,branch,38,2104.1555263157898,0
23138,16,2026-03-21 14:21:26.224208,1523.03,USD,Kazakhstan,payment,Lopez Inc,Curtis Noble,Opportunity detail occur.,mobile,38,4387.208947368421,0
23139,396,2026-03-11 20:33:26.224208,266.77,USD,UAE,withdrawal,Shelton LLC,Corey Chan,Environmental rest figure blue guess street.,branch,27,1631.2592592592594,0
23140,119,2025-12-09 18:18:26.224208,1002.06,USD,USA,transfer,Peterson and Sons,Jennifer Martin,Somebody opportunity help indeed.,online,30,2654.491,0
23141,208,2025-09-29 13:18:26.224208,51.14,USD,Czech Republic,withdrawal,Wiley and Sons,Daniel Fleming,Service region early national.,branch,28,2035.9967857142856,0
